cat/dog,health issue,cooking time,name,save,ingredient,cook
강아지,신장관련,조리시간 2시간 이상,정어리 야채찜 - 어린 강아지의 뼈를 튼튼하게,이 음식은 3일까지 냉장 보관 가능합니다. 닭고기는 소고기와 양고기로 대체 가능합니다.,닭가슴살 120 g정어리 1 number당근 1 number사과 1 number현미 100 g애호박 1 number올리브 오일 2 작은스푼,"사과, 당근, 애호박, 닭가슴살을 사진과 같이 썰어주세요.이제 썰어놓은 재료를 큰 육수 냄비에 넣습니다.냄비에 정어리와 현미도 첨가해주세요.냄비를 완전히 덮을 정도의 충분한 물을 부어주세요. (약 7컵)
약한 불에서 4~5시간 정도 끓여주며 닭고기가 익고 채소가 부드러워질 때까지 중간중간 저어주세요불을 끄고 1분량의 올리브 오일을 조금 부어 주세요.음식을 완전히 식힌 후 제공해주세요. 원하시면 파슬리같은 재료도 첨가하세요."
강아지,모질개선,조리시간 2시간 이상,복숭아 과일말이 - 배변을 도와주는,간식은 5일 정도 냉장 보관 가능합니다. 복숭아 대신에 블루베리나 망고 등의 다른 과일을 사용하셔도 좋아요~,복숭아 통조림 50 g생꿀 1 tbsp라임 1 number,라임은 3-4 조각으로 썰어주세요복숭아를 잘게 썰어서 믹서기에 넣어주세요믹서기에 꿀 1테이블 스푼을 넣고 레몬 조각을 짜서 넣어주세요.복숭아가 부드러워질 때까지 갈아주며 필요시에 물을 부어주세요.베이킹 시트를 깔고 혼합물을 얇게 펴 발라줍니다.오븐에 시트를 넣고 혼합물이 더는 끈적이지 않을 때까지 화씨 170도에서 6~7분 정도 구워줍니다.오븐에서 꺼낸 뒤 유산지에서 혼합물을 떼어주세요.음식을 제공하기 전에 완전히 식혀주세요.
강아지,모질개선,조리시간 20분 이내,땅콩버터와 호박간식 - 성장에 도움이 되는,쿠키는 5일 정도 냉장 보관 가능합니다.,호박 50 g계피 1 작은스푼베이킹파우더 1/2 작은스푼땅콩버터 1 tbsp밀가루 1 cup물 2.5 cup,"물 2컵이 채워진 냄비에 호박을 넣고 호박이 부드러워질 때까지 10~15분 정도 끓여주세요.커다란 그릇에 호박을 넣고 포크로 호박을 으깨주세요.준비한 밀가루, 베이킹 파우더, 계피, 물을 넣어주세요.재료를 골고루 섞어주세요.손으로 혼합물을 치대어 반죽을 만들어주세요.밀가루를 살짝 뿌린 도마 위에 반죽을 올리고 그 위에 밀가루를 조금 뿌려줍니다.1~2cm 두께로 반죽을 밀어줍니다.베이킹 트레이에 밀가루를 조금 뿌린 다음 쿠키를 올려주세요.오븐에 넣고 화씨 350도에서 20분 정도 구워주세요오븐을 끄고 쿠키를 꺼내서 깨끗한 접시에 올려준 뒤 완전히 식혀주세요."
강아지,모질개선,조리시간 20분 이내,간요리 - 면역 체계에 좋은,간식은 3일 정도 냉장 보관 가능합니다. 간에 함유된 비타민A는 과다 섭취 시 독이 될 수 있기 때문에 강아지에게 많이 먹이시면 안 됩니다.,닭간 200 g올리브오일 2 작은스푼치즈 30 g셀러리 1~2 number,셀러리는 몸통을 10cm만 남겨두고 끝부분만 잘라주세요.중간 크기의 냄비에 올리브 오일 2티스푼을 넣어주세요.간을 넣고 분홍빛이 띠지 않을 때까지 10분 정도 볶아주세요.익은 간을 냄비에서 건져내 완전히 식혀주세요.그릇에 간을 담고 포크로 자르면서 으깨주세요.치즈 30g를 간이 든 그릇에 넣어주세요. 치즈와 닭간을 포크로 섞어주세요.간이 작은 알갱이가 될 때까지 섞어주세요.재료가 떨어질 때까지 계속 반복합니다. 이제 강아지에게 간식을 먹여줍니다.
강아지,모질개선,조리시간 30분 이내,소고기 요리 - 원기회복을 위한,음식은 3일 정도 냉장 보관 가능합니다.,다진 소고기 300 g소고기 간 50 g소고기 심장 150 g마늘가루 1/8 작은스푼말린 로즈메리 1 작은스푼,"소고기 심장과 간을 깍둑썰기해주세요.심장을 믹서기에 넣고 곱게 갈아줍니다.작은 그릇에 옮겨 담으세요.간도 갈아줍니다냄비에 다진 소고기를 넣고 센 불(화씨 375도)에서 5분 정도 끓여주세요.로즈메리 1티스푼, 마늘가루 1/8티스푼을 넣고 1분 정도 휘저어 주세요.냄비에 소고기 심장과 간을 넣어주세요.10~15분 정도 저어주면서 조리하세요1인분의 양을 그릇에 옮겨 담은 뒤 음식을 완전히 식혀주세요."
고양이,모질개선,조리시간 30분 이내,소고기를 이용한 건강식,♥ 소고기를 이용한 건강식 ♥,계란 노른자만 1 number다진 소고기 100g g닭 심장 50g g소 심장 100g g,모든 재료를 믹서기에 넣고 잘 갈아주세요베이킹 틀에 반죽을 붓고 350도에서 20-30분간 구워주세요오븐에서 꺼내 완전히 식힌 다음 고양이에게 주면 끝~
강아지,모질개선,조리시간 2시간 이상,복숭아 셔벗 - 비타민이 풍부한,"셔벗은 5개월 정도 냉장 보관 가능합니다

아주 맛있어요정말 시원해요^^ ^^",싱싱한 복숭아 통조리 100 g꿀 1 tbsp물 1/2 cup,"복숭아를 작은 조각으로 자른 뒤 믹서기에 넣어주세요. 싱싱한 복숭아를 고르실 때는 향이 나고 색상이 짙은(녹색은 제외) 복숭아, 만졌을 때 약간 말랑한 것을 고르세요. 복숭아는 껍질과 씨를 모두 제거해주세요.꿀과 물도 넣어주세요.뚜껑을 닫고 부드러워질 때까지 갈아주세요.아이스크림 트레이에 혼합물을 부어주세요.뚜껑을 닫고 4시간 정도 얼려주세요. 무더운 날에 강아지에게 간식으로 제공하세요"
강아지,모질개선,조리시간 2시간 이상,열대과일 셔벗 - 강아지 피부와 털을 건강하게,셔벗은 5개월 정도 냉동 보관 가능합니다.,딸기 50 g파인애플조각 50 g바나나 1 number저지방 바닐라 요구르트 1/4 cup,"딸기의 줄기를 잘라주세요. 꼭지가 신선하고 녹색을 띠며 몸통이 빨갛고(노란색이나 녹색이 아닌) 향긋한 딸기를 고르세요. 으깨진 딸기나 상한 딸기가 있는지 살펴보세요.파인애플을 조각으로 잘라주세요.바나나의 껍질을 벗기고 큼지막하게 썰어주세요믹서기에 바나나, 파인애플, 딸기, 요구르트를 넣어주세요.뚜껑을 닫고 부드러워질 때까지 갈아주세요.냉동 안전용기에 혼합물을 붓고 2~4시간 정도 얼려주세요.냉장고에서 꺼낸 후 셔벗을 접시에 옮겨 담으세요."
강아지,모질개선,조리시간 20분 이내,소고기 심장 간식 - 건강에 좋은 강아지 간식,이 간식은 3일 정도 냉장 보관 가능하며 소고기 심장은 콜레스테롤을 많이 함유하고 있기 때문에 적당히 섭취시켜야 합니다.,소고기 심장 450 g올리브 오일 2 tbsp,"심장을 1cm 크기의 두께로 얇게 썰어주세요. 소고기는 식품점에서 통째로 팔거나 반으로 잘린 채 판매가 됩니다. 공급자에게 주문을 요청하거나 정육점에서 특산물 소고기를 구매하셔도 됩니다. 심장은 크기가 크지만 비교적 저렴합니다.냄비에 오일을 두르고 센 불(화씨 375도)에서 가열한 뒤, 심장 조각을 냄비에 넣고 5-7분 정도 조리하세요.심장 조각이 노릇노릇하게 익을 때까지 4~5분 정도 뒤집어 주면서 조리하세요.불을 끄고 심장을 깨끗한 접시나 그릇에 옮겨 담으세요.음식을 제공하기 전에 완전히 식혀줍니다."
강아지,모질개선,조리시간 60분 이내,크루통 간식 - 소화하기 쉬운,간식은 5일 정도 냉장 보관 가능합니다. 치즈는 건강상의 이점이 많으며 지방과 콜레스테롤을 많이 함유한 치즈는 과다하게 섭취할 경우 건강에 좋지 못합니다. 치즈를 과다 섭취할 경우 동맥에 콜레스테롤이 축적될 수 있으며 뇌졸중 발생 가능성을 높입니다. 치즈는 다량의 나트륨을 함유하고 있으며 짠 음식을 많이 섭취하면 심장에 좋지 못합니다.,통밀빵 2 number입자상 파마산 치즈 1/4 cup,"가위로 빵껍질을 잘라줍니다.빵을 4등분으로 잘라주세요베이킹 시트에 빵조각을 올려준 뒤, 치즈 2티스푼을 빵조각 위에 올려주세요.오븐에 시트를 넣고 화씨 250도에서 30~40분 동안 구워줍니다.오븐을 끄고  간식을 꺼내준 뒤 완전히 식혀주세요."
강아지,모질개선,조리시간 20분 이내,돼지고기 오트밀죽 - 수분섭취에 좋은,당신의 애완동물을 위해 영양소와 충분한 수분을 공급하는 죽을 만들어주세요.,돼지고기 40 g잘게 썬 파슬리 5 g양배추 200 g오트밀 1 작은스푼참기름 1/2 cup닭고기 국물 3/4 cup,"돼지고기를 씻고 1-1.5cm 두께 조각으로 자릅니다. 
끓는 물에 돼지고기를 넣고 0-15분간 끓여주세요.양배추와 파슬리를 씻고, 원하는 만큼 작은 크기로 잘라주세요.냄비에 닭고기 국물과 참기름을 차례대로 붓고 잘게 썬 양배추와 파슬리도 넣어준 다음, 
6-8분간 섭씨 1800-2000도 이하로 가열해주세요.조리된 냄비에 오트밀을 추가하고 5분간 휘저어 주세요.오븐을 끄고 그릇에 죽을 부어줍니다. 
(원하시면 파슬리를 위에 올려주세요)완성된 요리에 참기름을 넣어주시면 훨씬 더 맛있어집니다."
