cat/dog,health issue,cooking time,name,save,ingredient,cook
고양이,,조리시간 ,,,,
고양이,모질개선,조리시간 10분 이내,"닭고기와 연어 - 비타민과 무기질, 오메가-3 지방산이 풍부한",음식은 3일 정도 냉장보관 가능합니다,연어 50 g간 닭고기 100 g닭심장 35 g정어리 통조림 50 g대구 간유 2 작은스푼시금치 30 g,"닭심장을 잘게 썰어주세요연어를 한입 크기의 조각으로 썰어주세요시금치를 잘게 썰어주세요냄비에 오일을 넣고 센불(화씨 400도)에서 가열하세요닭고기와 심장, 연어를 넣어주세요3-5분간 저어주면서 볶아주세요시금치와 정어리를 넣어주세요정어리를 잘 으깬 다음 재료를 골고루 섞어주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀줍니다."
강아지,장관련,조리시간 10분 이내,"칠면조, 새우&검정콩 - 면역체계를 강화하고 암을 예방하는","강아지에게 새우를 너무 많이 먹이지 마세요. 강아지에게 너무 자주 먹이면 편식이 심해질 수 있습니다. 새우에는 단백질이 풍부하지만 나트륨과 콜레스테롤이 많이 들어있기 때문에 강아지에게 소량만 일주일에 한 번이나 두 번만 주는 것이 좋습니다.

음식은 3일 정도 냉장보관 가능합니다",삶은 강낭콩 100 g닭간 100 g새우(껍질 벗기고 삶은) 50 g간 칠면조 100 g꽃양배추 50 g,"꽃양배추를 잘게 썰어주세요새우와 간을 한입 크기의 조각으로 썰어주세요냄비에 칠면조와 간, 새우를 넣고 중불(화씨 350도)에서 가열해주세요칠면조를 잘라 나누어주세요꽃양배추도 넣어주세요3-5분 정도 칠면조가 익을 때까지 재빨리 볶아주세요콩을 넣고 약불(화씨 200도)로 줄여주고 2분 정도 볶아주세요숟가락 뒷면으로 콩을 잘 으깨주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀줍니다."
고양이,모질개선,조리시간 20분 이내,소고기 간 바이트 - 시력 건강과 빈혈에 도움을 주는,"간에 함유된 비타민A는 과다 섭취 시 독이 될 수 있기 때문에 고양이에게 많이 먹이시면 안됩니다. 소고기 간은 건강상의 이익이 많지만 비타민A와 콜레스테롤 함량이 높기 때문에 소비량을 제한해야 합니다. 또한 칼로리가 높은 간식을 많이 제공할 경우 주식을 거를 수 있기 때문에 적당량을 제공해 주셔야 합니다.

음식은 3일 정도 냉장보관 가능합니다",소고기 간 200 g통밀가루 1 cup으깬 귀리 1/2 cup,믹서기에 귀리를 넣고 가루가 되도록 갈아주세요믹서기에 간을 넣고 퓨레 상태로 곱게 갈아주세요큰 그릇에 귀리와 밀가루를 넣고 섞어주세요간을 넣고 재료들과 골고루 섞어주세요재료를 섞어주면서 반죽이 되직해질 때까지 물을 1티스푼씩 천천히 넣어주세요평면 위에 유산지를 깔고 그 위에 반죽을 올려주세요반죽 위에도 유산지를 올려주세요반죽을 1cm 두께로 밀어주세요위에 올려진 유산지를 제거하고 반죽을 가로세로 네모꼴로 잘라주세요베이킹 시트에 반죽으로 올려놓고 오븐에 넣은 후 화씨 350도에서 20분 정도 구워주세요오븐을 끄고 식혀주세요잘라진 선대로 반죽을 떼어주세요음식을 제공하기 전에 상온에서 식혀주세요
강아지,모질개선,조리시간 60분 이내,크림치즈 쿠키 - 뼈 성장에 필요한 칼슘을 제공하는,쿠키는 5일 정도 냉장보관 가능합니다,식물성 오일 2 tbsp크림치즈 50 g물 2 tbsp꿀 1 tbsp달걀 1 number통밀가루 1/2 cup,"그릇에 치즈를 넣고 으깨주세요꿀과 식물성 오일을 첨가하고 재료를 휘저어 가면서 으깨주세요커다란 그릇에 밀가루와 달걀, 물을 넣고 섞어주세요반죽이 될 때까지 혼합물을 치대주세요반죽이 퍽퍽하면 물을 추가하고 반죽이 질면 밀가루를 넣어주세요평평한 표면 위에 유산지를 깔고 그 위에 반죽을 올려주세요반죽을 1cm 두께로 밀어주세요작은 모양의 쿠키커터로 반죽을 찍어주세요베이킹 시트에 쿠키를 올려주세요
시트를 오븐에 넣고 화씨 350도에서 35-40분 정도 구워주세요오븐에서 쿠끼를 꺼낸 뒤 완전히 식혀주세요쿠키 위에 치즈 혼합물을 올려주세요강아지에게 쿠키를 제공하세요"
강아지,모질개선,조리시간 2시간 이상,오리울대간식 만들기 빼빼로 껌,[출처] 네이버 블로그 보노라니 / 저희애들한테는 기호성도 넘 좋고 제 생각이지만 다이어트에도 도움이 될 것 같은 간식입니당.,오리울대 500 g,"일단 냉동상태의 오리울대를 해동하는 것 부터 시작이에요.찬 물에 냉동상태의 오리울대를 담궈두면 금방 해동이돼요. 속이 텅 빈 형태이기 때문에, 해동도 건조도 금방된답니다. 다만 손질이 좀 오래걸렸어요. 이게 다 오리 몇마리인지 모르겠네요. 미안, 오리쓰징그럽죠? 말리고나면 그래도 괜찮은데, 굉장히 기생충 같습니다. 더 작았으면 진짜 더 징그러웠을 것 같은데, 그나마 크기가 이정도라 다행이에요. 그래도 생각보다 흐물텅 거리지 않아 다행이에요. 전 좀 촉감에 예민해서, 얘기 이 비쥬얼에 흐물텅 거리기 까지 했으면 김남편한테 바로 토스했을거거든요.징그러우니까 고무장갑을 끼고 이렇게 지저분한 막같은걸 다 뜯어내줬어요. 생각보다 저 과정이 오래걸려요. 그리고 막이 잘 안보이는데 깨끗한거 같았다가 자세히 보면 지저분하고 그래요. 될수있는한 깨끗히 떼어줘야 맘이 좀 편합니다. 그리고 안쪽이 텅 비어있기 때문에 안쪽까지 물로 슝슝 씻어줬어요.한시간도 더 걸린 것 같은데, 양은 고작 이만큼이에요.ㅎㅎ그래도 금방 마른다는 사실에 위안을 삼으며 마저 간식을 만들어봅니다. 저 외계인 머리통 같은 부분은 달려있는 것도 있고 달려있지 않은것도 있어요. 깨끗하면 씻어줬고, 뭔가 지저분한거 같으면 과감하게 잘라줬어요. 저 부위도 잘 먹는 편이라 될 수 있는한 씻어서 만들기하심 좋을 것 같네요.물기는 살짝 빼주는데요. 뼈간식처럼 물기에 예민하게 빼주거나 닦아주거나 하진 않아도 돼요. 그냥 구멍송송 소쿠리에 담아서 촥촥 흔들어주면서 물기를 빼주세요. 안이 텅텅 비어있어서 건조하는데 전혀 무리가 없어요.건조기 트레이에 다닥다닥 놓아도 괜찮아요. 건조할때는 진짜 이것저것 신경쓸게 없는게 바로 울대에요. 저는 아무리봐도 줄지어 놓으니 안징그러워요. 하핳냉동 오리울대 1kg 손질해서 버리는건 겉에 막이랑 불순물들이 다구요. 트레이 두판 딱 나옵니다. 더 많이 만들고 싶지만, 손질이 진짜 열받아서 한동안 안만들려고요.짠짠짠 예쁘게(?) 마른 오리울대에요. 자기전에 170도로 넣어주고 아침에 일어나서 꺼내줬어요. 금방 말라서 기분 좋은 강아지간식!크기도 모양도 들쑥날쑥한게 또 집에서 만든 홈메이드 간식의 특징이쥬비닐을 안쓰고 싶은데, 통이 마땅한게 없어서 고민하다가 사은품 보틀병에 넣었어요. 길이도 딱이고, 보관할때 자리도 안차지해서 좋네요. 아임 지니어스"
강아지,모질개선,조리시간 60분 이내,호박 키블 - 쫄깃한 수제간식,간식은 3일 정도 냉장보관 가능합니다,삶은 호박 100 g간 소고기 100 g시금치 50 g파슬리 20 g달걀 1 number통밀가루 1/4 cup으깬 귀리 1/4 cup물 1/4 cup해바라기 오일 1 tbsp무지방 가루우유 2 tbsp,"시금치를 잘게 다지세요그릇에 호박을 넣고 잘 으깨주세요달걀, 오일, 물, 시금치를 넣고 휘저어 주세요주방 가위로 파슬리를 잘게 잘라 그릇에 넣어주세요혼합물에 소고기를 넣고 재료들과 잘 혼합되도록 휘저어 주세요가루우유, 귀리, 밀가루를 넣고 혼합되도록 휘저어 주세요유산지가 깔린 베이킹 시트에 반죽을 올려주세요시트 위에 반죽을 1 ~ 1.5cm 두께로 펴 발라주세요오븐에 시트를 넣고 화씨 350도에서 1시간 정도 구워주세요오븐을 끄고 식혀준 뒤 칼을 이용해서 작은 네모꼴로 잘라주세요강아지에게 간식을 제공해주세요"
강아지,구강개선,조리시간 2시간 이상,딸기 아이스크림 - 건강하고 달콤한 간식,아이스크림은 6개월 정도 냉동보관 가능합니다,딸기 100 g탈지 우유 1/4 cup꿀 1 tbsp물 1/4 cup,"딸기의 줄기를 제거하고 믹서기에 넣어주세요우유와 물, 꿀을 넣어주세요뚜껑을 닫고 딸기가 부드러워질 때까지 갈아주세요아이스크림 트레이에 혼합물을 부어주세요뚜껑을 닫고 냉동실에 4시간 정도 얼려주세요강아지에게 맛있는 아이스크림을 제공하세요"
고양이,모질개선,조리시간 30분 이내,생선 캐서롤 - 배탈을 소화시켜줄,음식은 3일 정도 냉장보관 가능합니다,참치 통조림 100 g체다치즈 2 tbsp우유 1 tbsp현미밥 1/4 cup정어리 통조림 100 g달걀 1 number신선한 파슬리 100 g,"파슬리를 곱게 다져주세요작은 그릇에 달걀 1개를 깨서 넣고
우유를 넣어 잘 풀어주세요파슬리를 넣고 휘저어 주세요오븐용 캐서롤에 정어리를 넣고 잘 으깨주세요참치를 넣고 으깨주세요현미를 넣고 재료와 골고루 섞어주세요숟가락으로 혼합물을 꾹꾹 눌러주세요
생선 혼합물 위에 달걀 혼합물을 부어주세요그 위에 치즈를 뿌려주세요화씨 350도에서 30분 정도 구워주세요오븐을 끄고 캐서롤 접시에서 음식을 꺼내주세요작은 조각으로 잘라주세요음식을 제공하기 전에 상온에서 식혀주세요"
고양이,모질개선,조리시간 10분 이내,닭고기 채소찜 - 필수 영양소 아미노산을 함유한,음식은 3일 정도 냉장보관 가능합니다,올리브 오일 2 tbsp간 닭고기 200 g신선한 파슬리 10 g당근 50 g고구마 50 g병아리콩 통조림 1/4 cup콘스타치 2 tbsp,"당근의 껍질을 벗기고 깍둑썰기 해주세요고구마도 똑같이 썰어주세요파슬리도 잘게 썰어주세요육수 냄비에 오일을 넣고 중불(화씨 375도)에서 끓여주세요
닭고기를 넣고 노릇노릇해질 때까지 5-7분 정도 삶아주세요물과 당근, 고구마와 콩을 넣어주세요뚜껑을 닫고 2분 더 끓여주세요콘스타치와 물 2테이블 스푼을 섞어주세요콘스타치와 파슬리를 냄비에 부어주세요재료들이 잘 섞이도록 골고루 휘저어 주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 10분 이내,모닝 오트밀 - 식이섬유가 가득한,음식은 4일 정도 냉장보관 가능합니다,아마씨 1 tbsp사과 1 number파슬리 20 g으깬 귀리 1 cup,사과의 줄기와 씨를 제거하고 껍질을 벗긴 뒤 깍둑썰기 해주세요물 1컵을 붓고 중불(화씨 350도)에서 가열하세요귀리를 넣고 물이 거의 흡수될 때까지 5-7분 정도 조리하세요불을 끄고 아마씨를 넣고 휘저어 주세요혼합물에 파슬리를 잘라 넣어주세요사과를 넣고 잘 섞어주세요깨끗한 접시나 그릇에 음식을 옮겨 담으세요음식을 제공하기 전에 완전히 식혀줍시다.
강아지,모질개선,조리시간 60분 이내,강아지 습식사료 집에서 만들어요,다음엔 정확히 비율따져서 좀더 심혈을 기울여 만들어봐야겠습니닷,명태순살스틱 500 g두부 1 number고구마 1 number단호박 1/2 number브로콜리 1 number당근 1/2 number적양상추 1/2 number파프리카 2 number,먼저 두부는 간수를 빼기 위해 약 20분간 끓여줍니다.모든 재료들을 충분히 익혀줍니다~단호박은 안에 씨를 모두 제거하고마찬가지로 푹 익혀줍니다.명태순살은 간수를 빼야 하기 때문에 끓는 물에 약 20분간 익힌 후물기를 쪽 빼고 준비해주세여.야채와 함께 넣고 다져줄껀데 너무 뜨거운상태에서는 믹서기가 고장나기 때문에 꼭 식혀주어야 합니다.간수를 뺀 명태순살을 믹서기에 넣고 갈아줍니다. 개린이들은 뭐든 갈아서 급여하는 것이 영양분 흡수에 좋다고 하네요.단호박도 넣고모든 재료들을 다 넣고 갈아줍니다~양이 많아서 한번에 다 넣고 갈지 못했어요.모든 재료를 다 넣고 충분히 갈고 섞어 주었습니다.아주 곱게 잘 갈렸쥬? 영양분이 몸에 쏙쏙 흡수 되도록!약 190g정도 급여할꺼에요.이것이 바로 현찰이엄마표 가정 습식사료계의 시저 아니겠습니까 ?ㅋㅋㅋㅋ190그람씩 5개로 나눠 담았어요. 냉장실에 너무 오래 보관하면 안되기에 딱 5일치. 이만하면 습식사료도 괜찮지 않나요? 집에서 있는 재료로 뚝딱뚝딱
강아지,모질개선,조리시간 10분 이내,"소고기, 감자와 당근 - 영양가 높은",음식은 3일 정도 냉장보관 가능합니다,간 소고기 150 g닭 모래주머니 50 g고구마 50 g아마씨 2 tbsp당근 50 g,"당근과 고구마의 껍질을 벗기고 깍둑썰기 해주세요닭 모래주머니를 잘게 썰어주세요냄비에 소고기와 모래주머니를 넣고 중불(화씨 350도)에서 가열하세요
재료가 익을 때까지 7-10분 정도 재빨리 볶아주세요고구마와 당근을 넣어주세요냄비에 물 2컵을 붓고 끓여주세요
약불(화씨 350도)로 줄인 뒤 20분 정도 끓여주세요불을 끄고 아마씨를 넣고 휘저어 주세요음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 10분 이내,양고기 파스타 - 단백질과 오메가-3 지방산이 풍부한,음식은 3일 정도 냉장보관 가능합니다,소고기 심장 30 g간 양고기 150 g달걀 1 number스파게티 면 50 g노란 호박 50 g,"호박 줄기를 제거하고 깍둑썰기 해주세요심장을 작은 조각으로 잘게 썰어주세요물 2컵을 냄비에 부어주세요스파게티 면을 반으로 잘라서 냄비에 넣어주세요뚜껑을 닫고 면발이 익을 때까지 10분 정도 삶아주세요삶은 물을 버리세요양고기, 심장, 노란 호박을 넣고 골고루 섞어주세요달걀을 깨서 넣고 재료가 익을 떄까지 가끔씩 휘저어 주면서 7-10분 정도 삶아주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 30분 이내,소고기 케일 볶음밥,음식은 3일 정도 냉장보관 가능합니다,정어리 통조림 30 g삶은 호박 30 g퀴노아 1/4 cup간 소고기 150 g상추 50 g,상추를 잘게 썰어주세요냄비에 물 2컵을 붓고 퀴노아를 넣어주세요뚜껑을 닫고 모든 물이 흡수될 때까지 15분 동안 중불(화씨 350도)에서 삶아주세요소고기를 넣고 가끔씩 휘저어 주면서 고기색이 갈색으로 변할 때까지 7-10분 정도 삶아주세요상추를 넣고 섞어주세요혼합물이 거의 다 익었을 때 호박과 정어리를 넣어주세요호박과 정어리를 으깨면서 골고루 휘저어 주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀주세요
강아지,모질개선,조리시간 20분 이내,닭고기와 퀴노아,간식은 5일 정도 냉장보관 가능하며 3개월 정도 냉동보관 가능합니다,달걀 1 number호박 50 g간 50 g간 닭고기 100 g퀴노아 1/4 cup셀러리 50 g,"셀러리를 곱게 다지세요호박을 조각으로 썰어주세요간을 깍둑썰기 해주세요냄비에 물 2-3컵을 부어주세요퀴노아와 호박을 넣고 부드럽게 휘저어 주세요뚜껑을 닫고 퀴노아가 모든 물을 흡수할 때까지 중불(화씨 350도)에서 15분 정도 삶아주세요큰 그릇에 혼합물을 옮겨 담으세요숟가락 뒷면으로 호박을 으깨주세요간과 닭고기, 셀러리를 넣어주세요달걀을 깨서 넣고 재료들과 골고루 섞어주세요유산지가 깔린 베이킹 시트 위에 쿠키틀을 올려 놓으세요숟가락으로 혼합물을 퍼서 재밌는 모양의 쿠키틀 안에 채워 넣으세요화씨 350도에서 20분 정도 구워주세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 10분 이내,연어 간식 - 밀이 들어가지 않은,"빈혈증세가 있는 애완동물은 마늘을 절대 섭취하면 안됩니다. 또한 6주나 8주된 어린 강아지도 마늘을 섭취해서는 안됩니다. 왜냐하면 6-8주 이전의 강아지는 새로운 혈액세포를 생산하지 못하기 때문이죠.
간식은 10일 정도 냉장보관 가능합니다",연어 통조림 100 g옥수수 밀가루 1 cup으깬 귀리 1 cup물 1/3 cup마늘가루 1/2 작은스푼베이킹 파우더 1/4 작은스푼,"그릇에 연어를 넣고 으깨주세요귀리와 밀가루를 넣고 골고루 섞어주세요마늘가루와 베이킹 파우더, 물을 넣어주세요
재료들이 잘 혼합되도록 골고루 휘저어 주세요손으로 혼합물을 작은 공모양으로 만들어서 유산지가 깔린 베이킹 시트 위에 올려놓으세요재밌는 모양의 쿠키커터로 반죽을 찍어주세요화씨 350도에서 20-30분 정도 구워주세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 60분 이내,수제간식 레시피 : 강아지테린 - 소고기,오늘 아침은 강아지 테린 덕분에 순식간에 완밥하셨답니다. 모모까지 깨끗하게 설거지 해놓으셨어요.,당근  파프리카  코코넛오일  소고기 분쇄육  ,당근 세척 후 껍질을 제거해주세요. 저는 야채다지기를 사용할거에요.당근 입자가 작게 다져주세요.파프리카 세척 후 안에 씨 제거해주세요.파프리카도 작게 다져주세요.코코넛오일 적당히 넣어주세요.해동된 소고기 분쇄육 준비했어요.모든 재료 준비 완료!!장갑끼고 쪼물딱 야무지게 섞어주세요김밥말이 위에 종이호일 얹고 적당량 테린 얹어주세요김밥 말듯이 돌돌돌 돌려가며 동그랗게 말아주면되요. 종이호일 말려들어가지 않게 모양만 잡아주세요종이 호일로 돌돌 감싸주세요.가장자리에 수저를 이용해 꾹꾹 눌러주세요찜통에 넣고 40분동안 푸욱 쪘어요.색깔이 떠엉 같기도 하고 말이에요......근데 또 냄새는 엄청 좋네요. 이래서 사람들이 닭가슴살로 강아지 테린을 만드는가바요. 소고기는 익으니까 요레 떵색이 나오네요.ㅋㅋㅋㅋㅋㅋ완전히 식은 후에 얇게 썰어주면 강아지 테린 완성이에요.
강아지,모질개선,조리시간 20분 이내,"닭고기 야채 캐서롤 - 칼슘, 칼륨, 마그네슘 등 무기질을 함유한",음식은 3일 정도 냉장보관 가능합니다,고구마 30 g닭간 70 g브로콜리 30 g꽃양배추 30 g간 닭고기 100 g올리브 오일 2 작은스푼현미밥 1 cup시금치 30 g,"시금치를 잘게 썰어주세요고구마의 껍질을 벗기고 깍뚝썰기 해주세요브로콜리와 꽃양배추를 잘게 썰어주세요간을 한입 크기의 조각으로 썰어주세요냄비에 오일을 넣고 중간 불(화씨 375도)에서 가열해주세요냄비에 간과 닭고기를 넣어주세요5-7분간 표면이 노릇노릇해질 때까지 재빨리 볶아주세요브로콜리, 꽃양배추, 감자를 넣고 가끔 저어가며 3-5분 더 조리해주세요혼합물이 너무 빨리 건조하면 물을 조금 추가해주세요시금치와 밥을 넣고 1-2분 더 볶아주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담아주세요음식을 제공하기 전에 완전히 식혀둡니다."
강아지,장관련,조리시간 20분 이내,닭고기와 정어리 - 심장 건강과 혈액순환에 좋은,음식은 3일 정도 냉장보관 가능합니다,정어리 통조림 50 g해바라기씨 1 작은스푼올리브 오일 2 작은스푼닭간 50 g달걀 1 number브로콜리 30 g꽃양배추 30 g껍질콩 30 g간 닭고기 50 g,"껍질콩, 브로콜리, 꽃양배추를 잘게 썰어주세요간을 한입 크기의 조각으로 썰어주세요냄비에 오일을 넣고 중간 불(화씨 375도)에서 가열해주세요냄비에 닭고기와 간을 넣고 5-7분 정도 노릇노릇해질 때까지 재빨리 볶아주세요꽃양배추, 브로콜리, 껍질콩을 넣고 채소가 부드러워질 때까지 3-5분 정도 볶아주세요냄비에 달걀을 깨서 넣고 잘 섞어주세요정어리를 넣고 골고루 섞어준 다음 정어리를 작은 조각으로 으깨어 줍니다.혼합물에 해바라기씨를 뿌려주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담아주세요음식을 제공하기 전에 완전히 식혀주세요"
강아지,모질개선,조리시간 2시간 이상,수박 아이스크림 - 열을 내려주고 활력을 되찾아주는,아이스크림은 6개월 정도 냉동보관 가능합니다,수박 500 g물 1 cup레몬즙 1 tbsp,"수박을 큰 조각으로 잘라주세요수박과 물, 레몬즙을 믹서기에 넣어주세요뚜껑을 닫고 과일이 부드러워질 때까지 갈아주세요냉동 안전 용기에 혼합물을 부어주세요뚜껑을 닫고 냉동실에 4시간 정도 얼려주세요냉동실에 꺼내서 강아지에게 제공하세요"
고양이,모질개선,조리시간 10분 이내,혀가자미 요리 - 필수 아미노산과 고품질 단백질을 함유한,음식은 3일 정도 냉장보관 가능합니다,포를 뜬 혀가자미 150 g신선한 파슬리 10 g현미밥 1/4 cup올리브 오일 1 tbsp파르메산 치즈 2 tbsp,혀가자미를 큼지막하게 썰어주세요냄비에 오일을 두르고 중불(화씨 350도)에서 가열하세요생선을 넣고 5분 정도 조리하세요생선을 볶아주세요밥과 치즈를 넣고 잘 섞어주세요파슬리를 잘게 썰어서 혼합물과 섞어주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀줍니다
강아지,구강개선,조리시간 30분 이내,파슬리 쿠키 - 구취를 제거하고 면역체계를 증진시키는,음식은 4일 정도 냉장보관 가능합니다,통밀가루 1/2 cup가루우유 2 tbsp달걀 1 number사과즙 1/4 cup물 2 tbsp코코넛 오일 1 tbsp계피 1/4 작은스푼파슬리 20 g,"커다란 그릇에 밀가루와 가루우유, 계피를 넣어주세요사과즙과 물, 코코넛 오일을 넣어주세요달걀 1개를 깨서 넣고 재료들이 잘 혼합되도록 골고루 섞어주세요유산지에 밀가루를 뿌려주세요종이 위에 반죽을 올리고 그 위에 밀가루를 뿌린 후 살포시 눌러주세요파슬리를 잘게 썰어서 혼합물 위에 뿌려주세요그 위에 유산지를 올려주세요반죽을 1cm 두께로 밀어준 다음 유산지를 제거하세요쿠키커터로 반죽을 찍어주세요화씨 350도에서 25-30분 정도 구워주세요오븐을 끄고 식혀준 다음 선대로 쿠키를 잘라주세요강아지에게 간식을 제공하세요"
강아지,모질개선,조리시간 10분 이내,한우양지를 이용한 강아지 자연식만들기,냉동에 넣어둔 자연식은 하루전날 냉장고로 옮겨놓고 다음날 급여하면 되는데 찬기가 있는 상태에서 급여하면 반려견이 배탈이 날 수 있으니 주의하세요,한우양지사태살 312 g당근 1 number계란 3 number양배추 1 number방울토마토 6 number,"이번엔 계란노른자만 사용할 예정이에요 야채를 손질하는동안 계란이 삶아질 수 있도록 계란을 먼저 끓는물에 넣었어요. 저는 천연분말을 첨가할 예정이어서 3개만 했는데 기호에 따라 더 넣어도되요양배추를 최대한 작게 썰어주세요 평소에 요리 안하는 저에게 매우 힘든일이었어요강아지들은 타고난 시력이 안좋기에 빠지면 안되는 재료가 당근이에요. 저는 당근을 고기보다 많이 넣기로 했어요. 푸딩이랑 젤리는 체구가 작기때문에 살이찌면 안좋아요 그래서 고기보다 야채에 많은 비율을 뒀어요.당근과 양배추가 고기에 3배는 되보여요 >< 일반적으로 고기와 야채의 비율은 1:1 또는 1:2가 적절해요 저희집이 야채를 많이 넣은것뿐이니 다른분들은 일반적인 비율에 맞춰 만드시는게 좋을거같아요다이소에서 구매한 야채다지기에요 5000원에 구매했는데 이거 없었으면 어쩌나 싶을만큼 도움이 많이 되었어요. 제가 직접 다졌으면 진짜 힘들었을거 같아요 다지기 누르는것도 진짜 힘들더라고요ㅠㅠ꼭지를 제거한 방울토마토도 넣었어요 방울토마토 잎과 줄기부분은 소화불량을 일으킬 수 있다고 하니 꼭 제거해주세요. 방울토마토는 생으로 급여해도 좋지만 익혀서 급여하는 것이 더 좋다고해요재료준비가 끝났고 이제 올리브유에 익혀주기만 하면 끝나요 방울토마토도 작게 잘라줘야하는데 저는 볶으면서 잘라줬어요후라이팬에 기름을 둘러주세요 후라이팬이 가열되고나면 준비된 재료를 넣어주세요약한불에 먼저 한우양지를 넣어주세요 한우양지의 한쪽면 색이 약간 바뀌기 시작하면 뒤집어주면서 살짝만 익혀주세요야채도 넣는데 후라이팬에 꽉찼어요 거의 넘치는수준 ㅠㅠ왼쪽부터 순서대로 단호박분말, 브로콜리분말, 비트분말을 넣었어요 우리집 포메라니안들은 편식을 안해서 너무 예뻐요 뭘만들어줘도 잘먹어요 브로콜리랑 비트는 호불호가 많이 갈리는데 푸딩이랑 젤리는 완전 호에요 :)재료준비만큼 힘들었던 볶는 과정! 궁중후라이팬이 시급합니다.강아지 자연식 급여량은 하루에 강아지 몸무게에 3~5%가 적당하다고해요. 저는 수제간식을 수시로 급여하기때문에 강아지 몸무게에 3%만 급여하기로했어요 푸딩이는 2.0kg이므로 하루에 60g, 젤리는 1.1kg 이므로 하루에 33g 아침, 저녁으로 나눠서 급여 할 예정이에요소포장하는건 정말 일이에요. 저도 소포장용기를 구매해야겠어요.눈물폭발하는 젤리에요 엄마가 만든 자연식먹고 얼른 눈물없애자 ♥2주분중에 두개씩만 빼고 모두 냉동보관했어요 2주이상 보관하는건 약간 찝찝해서 2주에 한번씩 만들 예정이에요"
강아지,모질개선,조리시간 30분 이내,소고기와 채소 - 균형잡힌 식단,음식은 3일 정도 냉장보관 가능합니다,올리브 오일 2 작은스푼찐 완두콩 50 g물 1/2 cup당근 50 g고구마 50 g간 소고기 100 g닭고기 간 70 g시금치 50 g,"고구마의 껍질을 벗기고 깍둑썰기 해주세요시금치를 잘게 썰어주세요당근의 줄기를 제거하고 껍질을 벗긴 후 깍둑썰기 해주세요간을 한입 크기의 조각으로 썰어주세요냄비에 오일을 넣고 중 불(화씨 375도)에서 가열하세요소고기와 간을 넣고 3분간 볶아주세요감자, 당근, 시금치, 완두콩을 넣어주세요냄비에 물 1/4컵을 부어주세요채소가 부드러워질 때까지 5-7분간 조리해주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담으세요음식을 제공하기 전에 완전히 식혀줍니다"
강아지,모질개선,조리시간 20분 이내,소고기 달걀 밥 - 섬유질과 파이토뉴트리먼트이 풍부한,음식은 3일간 냉장보관할 수 있습니다.,소고기 간 40 g올리브오일 1 tbsp간 소고기 100 g현미밥 1 cup꽃양배추 30 g브로콜리 30 g달걀 1 number,"꽃양배추와 브로콜리를 잘게 다집니다팬에 기름을 넣고 중불에서 가열(375°F)해주세요소기기와 간을 넣어주세요3분에서 5분간 소고기가 갈색으로 익을 때까지 저어주세요채소를 넣고 3분간 더 저어주세요달걀을 프라이팬에 깨서 달걀이 익을 때까지 2~3분간 저어주세요밥을 넣고 저어가며 재료들을 골고루 섞어주세요불을 끄고, 깨끗한 그릇에 밥을 옮겨주세요음식을 제공하기전에 완전히 식혀주세요"
강아지,모질개선,조리시간 10분 이내,검보요리 - 아연 공급을 위한,음식은 3일 정도 냉장보관 가능합니다,굴 70 g간 닭고기 100 g삶은 새우 30 g닭고기 간 70 g현미밥 1 cup셀러리 30 g토마토 30 g,"셀러리를 잘게 썰어주세요토마토를 깍뚝썰기 해주세요새우와 간을 한입 크기의 조각으로 썰어주세요들러붙지 않는 냄비에
닭고기, 간, 새우, 굴을 넣어주세요중간 불(화씨 375도)에서 3-5분간 가끔 저어가면서 익혀주세요토마토와 셀러리를 넣고 잘 섞으면서 3분 정도 더 익혀주세요밥을 넣고 재료가 혼합되도록 잘 섞어주세요불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담아주세요음식을 제공하기 전에 완전히 식혀줍니다."
